clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
165.6486,-48.4772,145.377,165.5948,-48.4609,147.810,165.5409,-48.4447,150.242
165.7034,-48.5079,154.456,165.6490,-48.4915,156.827,165.5948,-48.4751,159.199
165.7568,-48.5377,161.906,165.7020,-48.5213,164.218,165.6473,-48.5048,166.531
165.8089,-48.5669,167.864,165.7538,-48.5503,170.120,165.6987,-48.5337,172.377
165.8599,-48.5954,172.994,165.8044,-48.5787,175.198,165.7490,-48.5620,177.402
165.9098,-48.6232,177.564,165.8540,-48.6064,179.719,165.7982,-48.5896,181.874
165.9586,-48.6504,181.708,165.9025,-48.6336,183.817,165.8464,-48.6167,185.925
166.0064,-48.6770,185.508,165.9500,-48.6601,187.573,165.8937,-48.6432,189.638
166.0533,-48.7031,189.022,165.9966,-48.6861,191.046,165.9400,-48.6691,193.070
166.0993,-48.7287,192.293,166.0424,-48.7116,194.278,165.9856,-48.6946,196.263
166.1445,-48.7538,195.354,166.0873,-48.7367,197.302,166.0303,-48.7195,199.249
166.1888,-48.7784,198.228,166.1315,-48.7612,200.141,166.0742,-48.7441,202.054
166.2324,-48.8026,200.938,166.1749,-48.7854,202.817,166.1174,-48.7681,204.696
166.2753,-48.8264,203.500,166.2176,-48.8091,205.347,166.1599,-48.7918,207.194
166.3174,-48.8497,205.929,166.2596,-48.8324,207.745,166.2017,-48.8151,209.561
166.3589,-48.8727,208.235,166.3009,-48.8554,210.022,166.2429,-48.8380,211.809
166.3998,-48.8953,210.430,166.3416,-48.8779,212.189,166.2834,-48.8605,213.948
166.4400,-48.9176,212.523,166.3817,-48.9001,214.254,166.3234,-48.8827,215.986
166.4797,-48.9395,214.520,166.4212,-48.9220,216.226,166.3627,-48.9045,217.931
166.5188,-48.9611,216.429,166.4601,-48.9436,218.110,166.4015,-48.9261,219.791
166.5573,-48.9824,218.257,166.4985,-48.9648,219.913,166.4398,-48.9473,221.570
166.5953,-49.0033,220.007,166.5364,-48.9858,221.641,166.4776,-48.9682,223.274
166.6328,-49.0240,221.686,166.5738,-49.0064,223.297,166.5148,-48.9888,224.908
166.6698,-49.0444,223.298,166.6107,-49.0268,224.887,166.5516,-49.0091,226.477
166.7064,-49.0646,224.847,166.6471,-49.0469,226.415,166.5879,-49.0292,227.983
166.7424,-49.0844,226.335,166.6831,-49.0667,227.883,166.6238,-49.0490,229.432
166.7780,-49.1040,227.768,166.7186,-49.0863,229.296,166.6592,-49.0686,230.825
166.8132,-49.1234,229.147,166.7537,-49.1057,230.657,166.6942,-49.0879,232.166
166.8480,-49.1425,230.476,166.7884,-49.1248,231.967,166.7288,-49.1070,233.458
164.5295,-47.7008,16.433,164.5206,-47.6980,21.376,164.5117,-47.6953,26.320
164.6298,-47.7601,18.319,164.6153,-47.7557,23.164,164.6009,-47.7512,28.009
164.7221,-47.8164,21.071,164.6992,-47.8093,25.683,164.6763,-47.8023,30.296
164.8088,-47.8696,25.257,164.7772,-47.8599,29.511,164.7456,-47.8501,33.764
164.8910,-47.9194,30.946,164.8524,-47.9075,34.803,164.8138,-47.8956,38.659
164.9689,-47.9655,37.902,164.9256,-47.9522,41.420,164.8824,-47.9389,44.938
165.0427,-48.0084,45.743,164.9966,-47.9943,49.013,164.9505,-47.9801,52.282
165.1133,-48.0489,54.150,165.0654,-48.0342,57.250,165.0175,-48.0195,60.351
165.1813,-48.0876,62.906,165.1323,-48.0726,65.893,165.0834,-48.0576,68.880
165.2476,-48.1251,71.873,165.1978,-48.1099,74.780,165.1481,-48.0947,77.687
165.3125,-48.1617,80.971,165.2621,-48.1463,83.815,165.2118,-48.1309,86.659
165.3760,-48.1975,90.162,165.3251,-48.1820,92.946,165.2743,-48.1665,95.729
165.4382,-48.2326,99.437,165.3868,-48.2169,102.159,165.3354,-48.2012,104.880
165.4990,-48.2669,108.803,165.4470,-48.2510,111.458,165.3951,-48.2352,114.112
165.5583,-48.3003,118.270,165.5057,-48.2843,120.853,165.4532,-48.2683,123.436
165.6161,-48.3328,127.857,165.5629,-48.3166,130.368,165.5098,-48.3005,132.880
165.6723,-48.3644,137.583,165.6186,-48.3481,140.025,165.5650,-48.3318,142.468
165.7271,-48.3951,147.263,165.6729,-48.3787,149.641,165.6188,-48.3623,152.019
165.7805,-48.4251,156.020,165.7259,-48.4086,158.337,165.6714,-48.3921,160.654
165.8326,-48.4543,163.169,165.7776,-48.4377,165.429,165.7227,-48.4211,167.688
165.8835,-48.4828,169.076,165.8281,-48.4661,171.281,165.7728,-48.4494,173.486
165.9332,-48.5106,174.235,165.8776,-48.4938,176.389,165.8219,-48.4770,178.543
165.9819,-48.5378,178.853,165.9259,-48.5209,180.960,165.8700,-48.5040,183.067
166.0296,-48.5644,183.050,165.9733,-48.5475,185.111,165.9171,-48.5305,187.173
166.0763,-48.5905,186.900,166.0197,-48.5735,188.920,165.9632,-48.5564,190.940
166.1221,-48.6160,190.461,166.0653,-48.5989,192.441,166.0085,-48.5818,194.421
166.1670,-48.6410,193.774,166.1100,-48.6239,195.716,166.0530,-48.6067,197.658
166.2111,-48.6656,196.870,166.1539,-48.6484,198.776,166.0967,-48.6312,200.683
166.2545,-48.6897,199.776,166.1971,-48.6724,201.648,166.1397,-48.6552,203.520
166.2971,-48.7134,202.511,166.2395,-48.6961,204.351,166.1819,-48.6787,206.191
166.3390,-48.7366,205.095,166.2812,-48.7193,206.904,166.2235,-48.7019,208.712
166.3802,-48.7595,207.540,166.3223,-48.7421,209.319,166.2644,-48.7247,211.098
166.4208,-48.7820,209.860,166.3627,-48.7646,211.611,166.3046,-48.7472,213.362
166.4608,-48.8042,212.066,166.4025,-48.7867,213.789,166.3443,-48.7692,215.512
166.5001,-48.8260,214.165,166.4417,-48.8085,215.862,166.3834,-48.7910,217.560
166.5389,-48.8475,216.167,166.4804,-48.8300,217.839,166.4219,-48.8124,219.511
166.5772,-48.8687,218.079,166.5185,-48.8511,219.727,166.4599,-48.8335,221.375
166.6149,-48.8895,219.907,166.5561,-48.8719,221.532,166.4974,-48.8543,223.156
166.6521,-48.9101,221.657,166.5932,-48.8925,223.259,166.5343,-48.8748,224.860
166.6888,-48.9304,223.333,166.6298,-48.9127,224.913,166.5708,-48.8950,226.493
166.7250,-48.9504,224.941,166.6659,-48.9327,226.500,166.6068,-48.9150,228.059
166.7608,-48.9701,226.484,166.7016,-48.9524,228.023,166.6424,-48.9347,229.562
166.7961,-48.9896,227.967,166.7368,-48.9719,229.486,166.6775,-48.9541,231.005
166.8310,-49.0089,229.393,166.7716,-48.9911,230.892,166.7122,-48.9733,232.392
166.8655,-49.0279,230.764,166.8060,-49.0101,232.245,166.7465,-48.9923,233.727
166.8996,-49.0466,232.084,166.8399,-49.0288,233.548,166.7804,-49.0110,235.012
164.6194,-47.6246,17.021,164.6096,-47.6215,21.949,164.5997,-47.6184,26.877
164.7169,-47.6830,19.015,164.7004,-47.6779,23.812,164.6839,-47.6727,28.608
164.8078,-47.7386,22.153,164.7827,-47.7308,26.686,164.7576,-47.7230,31.218
164.8937,-47.7911,26.750,164.8604,-47.7808,30.918,164.8272,-47.7705,35.086
164.9754,-47.8403,32.769,164.9360,-47.8281,36.566,164.8966,-47.8159,40.364
165.0531,-47.8860,39.911,165.0096,-47.8726,43.407,164.9662,-47.8592,46.902
165.1270,-47.9289,47.820,165.0810,-47.9147,51.097,165.0351,-47.9005,54.374
165.1980,-47.9695,56.212,165.1504,-47.9549,59.338,165.1029,-47.9403,62.463
165.2666,-48.0086,64.905,165.2180,-47.9937,67.924,165.1694,-47.9787,70.943
165.3334,-48.0465,73.786,165.2840,-48.0313,76.721,165.2346,-48.0162,79.656
165.3986,-48.0834,82.795,165.3484,-48.0680,85.654,165.2983,-48.0527,88.513
165.4620,-48.1193,91.911,165.4112,-48.1038,94.692,165.3604,-48.0882,97.472
165.5237,-48.1542,101.141,165.4722,-48.1385,103.836,165.4207,-48.1227,106.531
165.5835,-48.1880,110.500,165.5313,-48.1721,113.107,165.4791,-48.1561,115.715
165.6415,-48.2208,120.003,165.5886,-48.2047,122.526,165.5357,-48.1885,125.049
165.6978,-48.2525,129.660,165.6443,-48.2362,132.106,165.5908,-48.2199,134.552
165.7524,-48.2833,139.454,165.6985,-48.2669,141.832,165.6445,-48.2505,144.211
165.8057,-48.3133,149.019,165.7513,-48.2967,151.335,165.6969,-48.2802,153.651
165.8577,-48.3425,157.419,165.8029,-48.3258,159.677,165.7481,-48.3092,161.935
165.9085,-48.3710,164.299,165.8532,-48.3542,166.502,165.7981,-48.3375,168.704
165.9580,-48.3987,170.148,165.9025,-48.3819,172.299,165.8470,-48.3651,174.450
166.0065,-48.4259,175.322,165.9507,-48.4090,177.425,165.8948,-48.3921,179.528
166.0540,-48.4525,179.982,165.9978,-48.4355,182.040,165.9417,-48.4185,184.098
166.1005,-48.4785,184.229,166.0441,-48.4614,186.244,165.9877,-48.4443,188.259
166.1461,-48.5039,188.132,166.0894,-48.4868,190.107,166.0328,-48.4697,192.082
166.1908,-48.5289,191.742,166.1339,-48.5117,193.679,166.0771,-48.4945,195.616
166.2347,-48.5534,195.100,166.1776,-48.5361,197.001,166.1205,-48.5189,198.901
166.2778,-48.5774,198.237,166.2205,-48.5601,200.103,166.1632,-48.5428,201.969
166.3202,-48.6010,201.179,166.2627,-48.5837,203.012,166.2052,-48.5663,204.845
166.3618,-48.6242,203.946,166.3042,-48.6068,205.748,166.2465,-48.5894,207.549
166.4028,-48.6470,206.556,166.3450,-48.6296,208.328,166.2872,-48.6121,210.100
166.4431,-48.6694,209.024,166.3851,-48.6519,210.767,166.3272,-48.6345,212.510
166.4828,-48.6915,211.363,166.4247,-48.6740,213.079,166.3666,-48.6564,214.794
166.5220,-48.7132,213.584,166.4637,-48.6957,215.273,166.4054,-48.6781,216.962
166.5605,-48.7346,215.696,166.5021,-48.7170,217.360,166.4437,-48.6994,219.024
166.5985,-48.7556,217.708,166.5399,-48.7380,219.347,166.4814,-48.7204,220.987
166.6359,-48.7764,219.627,166.5772,-48.7588,221.243,166.5186,-48.7411,222.859
166.6728,-48.7969,221.460,166.6140,-48.7792,223.054,166.5553,-48.7615,224.647
166.7093,-48.8170,223.213,166.6504,-48.7994,224.785,166.5915,-48.7816,226.356
166.7452,-48.8369,224.891,166.6862,-48.8192,226.442,166.6272,-48.8015,227.992
166.7807,-48.8566,226.499,166.7216,-48.8388,228.029,166.6625,-48.8211,229.559
166.8158,-48.8760,228.041,166.7565,-48.8582,229.552,166.6973,-48.8404,231.062
166.8504,-48.8951,229.522,166.7910,-48.8773,231.013,166.7318,-48.8595,232.504
166.8845,-48.9140,230.944,166.8251,-48.8962,232.416,166.7658,-48.8783,233.889
166.9183,-48.9326,232.311,166.8588,-48.9148,233.765,166.7994,-48.8970,235.220
166.9517,-48.9511,233.626,166.8921,-48.9332,235.063,166.8326,-48.9154,236.501
164.7071,-47.5475,17.666,164.6956,-47.5439,22.566,164.6840,-47.5403,27.466
164.8027,-47.6052,19.963,164.7840,-47.5994,24.701,164.7652,-47.5935,29.439
164.8927,-47.6602,23.513,164.8656,-47.6518,27.969,164.8386,-47.6434,32.425
164.9783,-47.7123,28.478,164.9439,-47.7016,32.582,164.9096,-47.6909,36.687
165.0601,-47.7611,34.736,165.0204,-47.7488,38.508,164.9806,-47.7365,42.279
165.1381,-47.8069,41.970,165.0949,-47.7935,45.476,165.0516,-47.7801,48.982
165.2127,-47.8500,49.857,165.1672,-47.8360,53.169,165.1217,-47.8219,56.481
165.2845,-47.8912,58.163,165.2375,-47.8767,61.333,165.1904,-47.8621,64.503
165.3539,-47.9308,66.739,165.3057,-47.9160,69.798,165.2576,-47.9011,72.857
165.4212,-47.9691,75.502,165.3721,-47.9540,78.462,165.3230,-47.9388,81.423
165.4864,-48.0062,84.417,165.4364,-47.9908,87.279,165.3864,-47.9754,90.140
165.5494,-48.0420,93.479,165.4985,-48.0263,96.235,165.4476,-48.0107,98.991
165.6101,-48.0765,102.701,165.5583,-48.0606,105.346,165.5064,-48.0447,107.990
165.6685,-48.1096,112.104,165.6158,-48.0935,114.643,165.5632,-48.0773,117.182
165.7247,-48.1414,121.691,165.6714,-48.1251,124.140,165.6181,-48.1088,126.588
165.7793,-48.1722,131.452,165.7254,-48.1558,133.826,165.6715,-48.1393,136.199
165.8323,-48.2021,141.312,165.7780,-48.1856,143.622,165.7237,-48.1690,145.932
165.8840,-48.2313,150.689,165.8293,-48.2146,152.941,165.7746,-48.1979,155.193
165.9345,-48.2597,158.725,165.8794,-48.2429,160.922,165.8244,-48.2261,163.120
165.9839,-48.2874,165.394,165.9285,-48.2705,167.540,165.8731,-48.2536,169.686
166.0322,-48.3145,171.190,165.9764,-48.2976,173.289,165.9207,-48.2806,175.387
166.0794,-48.3410,176.368,166.0234,-48.3240,178.421,165.9674,-48.3069,180.474
166.1257,-48.3669,181.057,166.0694,-48.3498,183.067,166.0132,-48.3327,185.078
166.1711,-48.3923,185.343,166.1146,-48.3752,187.313,166.0580,-48.3580,189.283
166.2156,-48.4172,189.288,166.1588,-48.4000,191.220,166.1021,-48.3828,193.152
166.2593,-48.4416,192.942,166.2023,-48.4244,194.837,166.1453,-48.4071,196.732
166.3022,-48.4656,196.340,166.2450,-48.4483,198.201,166.1878,-48.4310,200.061
166.3443,-48.4891,199.515,166.2870,-48.4718,201.342,166.2296,-48.4544,203.170
166.3858,-48.5123,202.490,166.3282,-48.4949,204.286,166.2707,-48.4774,206.082
166.4265,-48.5350,205.288,166.3688,-48.5175,207.053,166.3111,-48.5001,208.819
166.4666,-48.5573,207.925,166.4087,-48.5398,209.661,166.3509,-48.5223,211.398
166.5061,-48.5793,210.416,166.4481,-48.5618,212.125,166.3901,-48.5442,213.834
166.5450,-48.6009,212.775,166.4868,-48.5834,214.458,166.4286,-48.5658,216.140
166.5832,-48.6222,215.013,166.5249,-48.6046,216.670,166.4667,-48.5870,218.327
166.6210,-48.6432,217.140,166.5625,-48.6256,218.772,166.5041,-48.6079,220.405
166.6582,-48.6639,219.164,166.5996,-48.6462,220.773,166.5411,-48.6285,222.382
166.6949,-48.6843,221.093,166.6362,-48.6666,222.679,166.5775,-48.6489,224.265
166.7310,-48.7044,222.934,166.6722,-48.6866,224.498,166.6135,-48.6689,226.062
166.7667,-48.7242,224.693,166.7078,-48.7064,226.236,166.6490,-48.6886,227.778
166.8020,-48.7437,226.375,166.7430,-48.7259,227.897,166.6840,-48.7081,229.420
166.8368,-48.7630,227.986,166.7777,-48.7452,229.488,166.7186,-48.7274,230.991
166.8711,-48.7820,229.529,166.8119,-48.7642,231.012,166.7527,-48.7464,232.496
166.9050,-48.8008,231.009,166.8457,-48.7830,232.474,166.7865,-48.7651,233.939
166.9386,-48.8194,232.430,166.8792,-48.8015,233.877,166.8198,-48.7836,235.324
166.9717,-48.8377,233.796,166.9122,-48.8198,235.225,166.8528,-48.8019,236.654
167.0044,-48.8558,235.108,166.9449,-48.8379,236.520,166.8854,-48.8200,237.932
164.6923,-47.4103,16.644,164.6831,-47.4074,21.585,164.6740,-47.4045,26.526
164.7939,-47.4702,18.492,164.7803,-47.4659,23.353,164.7667,-47.4616,28.215
164.8883,-47.5273,21.172,164.8673,-47.5208,25.847,164.8464,-47.5142,30.523
164.9780,-47.5819,25.117,164.9494,-47.5730,29.509,164.9208,-47.5641,33.901
165.0639,-47.6337,30.371,165.0289,-47.6229,34.442,164.9939,-47.6120,38.512
165.1462,-47.6826,36.756,165.1066,-47.6703,40.534,165.0670,-47.6580,44.313
165.2250,-47.7287,43.974,165.1823,-47.7154,47.519,165.1396,-47.7021,51.065
165.3006,-47.7724,51.754,165.2558,-47.7585,55.119,165.2109,-47.7446,58.484
165.3733,-47.8142,59.913,165.3269,-47.7998,63.132,165.2804,-47.7854,66.352
165.4433,-47.8543,68.345,165.3955,-47.8395,71.434,165.3478,-47.8247,74.523
165.5107,-47.8928,76.998,165.4617,-47.8776,79.959,165.4127,-47.8625,82.921
165.5753,-47.9297,85.858,165.5251,-47.9142,88.689,165.4750,-47.8987,91.521
165.6371,-47.9650,94.924,165.5858,-47.9492,97.621,165.5345,-47.9334,100.317
165.6961,-47.9986,104.211,165.6438,-47.9826,106.776,165.5914,-47.9664,109.342
165.7525,-48.0308,113.725,165.6994,-48.0144,116.178,165.6462,-47.9981,118.632
165.8069,-48.0616,123.440,165.7531,-48.0451,125.808,165.6994,-48.0286,128.175
165.8597,-48.0914,133.323,165.8054,-48.0748,135.624,165.7512,-48.0581,137.924
165.9111,-48.1204,143.219,165.8565,-48.1037,145.462,165.8018,-48.0869,147.706
165.9613,-48.1487,152.346,165.9063,-48.1319,154.537,165.8514,-48.1151,156.728
166.0105,-48.1764,160.034,165.9551,-48.1595,162.175,165.8998,-48.1425,164.316
166.0585,-48.2034,166.543,166.0029,-48.1864,168.637,165.9473,-48.1694,170.730
166.1056,-48.2298,172.288,166.0497,-48.2128,174.337,165.9938,-48.1957,176.385
166.1517,-48.2557,177.456,166.0955,-48.2386,179.462,166.0393,-48.2215,181.469
166.1969,-48.2811,182.157,166.1404,-48.2639,184.122,166.0840,-48.2467,186.088
166.2412,-48.3059,186.465,166.1845,-48.2887,188.393,166.1279,-48.2714,190.320
166.2847,-48.3303,190.439,166.2278,-48.3130,192.330,166.1710,-48.2957,194.221
166.3274,-48.3542,194.122,166.2703,-48.3369,195.979,166.2133,-48.3195,197.835
166.3693,-48.3777,197.551,166.3121,-48.3603,199.375,166.2549,-48.3429,201.198
166.4106,-48.4008,200.755,166.3532,-48.3833,202.547,166.2958,-48.3659,204.338
166.4511,-48.4234,203.758,166.3935,-48.4059,205.519,166.3360,-48.3884,207.280
166.4910,-48.4457,206.581,166.4333,-48.4282,208.313,166.3756,-48.4106,210.045
166.5303,-48.4676,209.241,166.4724,-48.4501,210.945,166.4145,-48.4325,212.649
166.5690,-48.4892,211.753,166.5109,-48.4716,213.430,166.4529,-48.4540,215.108
166.6071,-48.5104,214.131,166.5489,-48.4928,215.782,166.4907,-48.4751,217.434
166.6446,-48.5313,216.385,166.5863,-48.5137,218.011,166.5280,-48.4960,219.638
166.6816,-48.5519,218.525,166.6231,-48.5342,220.128,166.5647,-48.5165,221.731
166.7180,-48.5722,220.561,166.6595,-48.5545,222.141,166.6010,-48.5368,223.721
166.7540,-48.5922,222.500,166.6953,-48.5745,224.058,166.6367,-48.5567,225.616
166.7895,-48.6120,224.349,166.7307,-48.5942,225.886,166.6720,-48.5764,227.422
166.8245,-48.6314,226.115,166.7656,-48.6136,227.631,166.7068,-48.5958,229.146
166.8591,-48.6506,227.802,166.8001,-48.6328,229.298,166.7411,-48.6150,230.794
166.8932,-48.6696,229.416,166.8341,-48.6518,230.893,166.7751,-48.6339,232.370
166.9269,-48.6883,230.962,166.8677,-48.6704,232.420,166.8086,-48.6525,233.878
166.9602,-48.7068,232.444,166.9009,-48.6889,233.884,166.8417,-48.6710,235.324
166.9931,-48.7250,233.865,166.9337,-48.7071,235.288,166.8744,-48.6892,236.710
167.0256,-48.7430,235.230,166.9661,-48.7251,236.635,166.9068,-48.7072,238.040
167.0577,-48.7609,236.540,166.9982,-48.7429,237.929,166.9387,-48.7249,239.318
164.7814,-47.3337,17.467,164.7713,-47.3305,22.391,164.7611,-47.3274,27.316
164.8803,-47.3927,19.514,164.8646,-47.3878,24.330,164.8489,-47.3829,29.147
164.9742,-47.4495,22.574,164.9514,-47.4424,27.192,164.9287,-47.4353,31.811
165.0642,-47.5039,26.838,165.0347,-47.4947,31.190,165.0053,-47.4855,35.542
165.1509,-47.5558,32.268,165.1159,-47.5449,36.338,165.0810,-47.5340,40.407
165.2342,-47.6050,38.658,165.1952,-47.5928,42.474,165.1562,-47.5807,46.289
165.3142,-47.6516,45.759,165.2722,-47.6386,49.361,165.2303,-47.6255,52.964
165.3908,-47.6960,53.366,165.3466,-47.6823,56.785,165.3024,-47.6686,60.204
165.4640,-47.7383,61.355,165.4179,-47.7240,64.605,165.3719,-47.7097,67.855
165.5339,-47.7786,69.664,165.4862,-47.7638,72.750,165.4385,-47.7490,75.835
165.6004,-47.8169,78.267,165.5511,-47.8016,81.188,165.5019,-47.7863,84.109
165.6635,-47.8531,87.152,165.6129,-47.8375,89.910,165.5622,-47.8218,92.668
165.7233,-47.8874,96.311,165.6714,-47.8714,98.912,165.6195,-47.8553,101.513
165.7801,-47.9199,105.742,165.7272,-47.9035,108.208,165.6742,-47.8872,110.673
165.8344,-47.9508,115.416,165.7808,-47.9342,117.781,165.7271,-47.9177,120.145
165.8869,-47.9805,125.276,165.8328,-47.9638,127.568,165.7786,-47.9471,129.860
165.9381,-48.0094,135.277,165.8835,-47.9926,137.513,165.8290,-47.9758,139.748
165.9880,-48.0376,145.157,165.9331,-48.0208,147.343,165.8783,-48.0039,149.529
166.0369,-48.0652,154.004,165.9817,-48.0483,156.142,165.9266,-48.0313,158.279
166.0848,-48.0922,161.390,166.0293,-48.0752,163.481,165.9739,-48.0582,165.573
166.1317,-48.1186,167.773,166.0760,-48.1016,169.820,166.0202,-48.0844,171.867
166.1777,-48.1445,173.463,166.1217,-48.1274,175.468,166.0657,-48.1102,177.473
166.2228,-48.1698,178.609,166.1665,-48.1526,180.574,166.1102,-48.1354,182.539
166.2670,-48.1947,183.306,166.2104,-48.1774,185.232,166.1540,-48.1601,187.158
166.3103,-48.2190,187.622,166.2536,-48.2017,189.511,166.1969,-48.1844,191.401
166.3529,-48.2429,191.609,166.2960,-48.2255,193.464,166.2391,-48.2081,195.319
166.3947,-48.2664,195.310,166.3376,-48.2490,197.131,166.2805,-48.2315,198.953
166.4358,-48.2894,198.759,166.3785,-48.2719,200.548,166.3213,-48.2545,202.337
166.4763,-48.3121,201.982,166.4188,-48.2945,203.741,166.3614,-48.2770,205.500
166.5160,-48.3343,205.005,166.4584,-48.3168,206.734,166.4008,-48.2992,208.464
166.5551,-48.3562,207.847,166.4974,-48.3386,209.548,166.4396,-48.3210,211.249
166.5937,-48.3777,210.525,166.5357,-48.3601,212.199,166.4778,-48.3425,213.873
166.6316,-48.3989,213.053,166.5735,-48.3813,214.701,166.5155,-48.3636,216.349
166.6689,-48.4198,215.446,166.6107,-48.4021,217.069,166.5526,-48.3844,218.692
166.7057,-48.4403,217.713,166.6474,-48.4226,219.312,166.5892,-48.4049,220.911
166.7420,-48.4606,219.866,166.6836,-48.4428,221.442,166.6252,-48.4251,223.017
166.7778,-48.4805,221.912,166.7193,-48.4628,223.466,166.6608,-48.4450,225.019
166.8131,-48.5002,223.860,166.7545,-48.4824,225.392,166.6958,-48.4646,226.924
166.8479,-48.5196,225.717,166.7892,-48.5018,227.228,166.7305,-48.4839,228.739
166.8823,-48.5388,227.489,166.8235,-48.5209,228.980,166.7646,-48.5030,230.470
166.9163,-48.5576,229.181,166.8573,-48.5398,230.653,166.7984,-48.5219,232.124
166.9498,-48.5763,230.799,166.8907,-48.5584,232.252,166.8317,-48.5405,233.705
166.9829,-48.5947,232.348,166.9237,-48.5768,233.782,166.8646,-48.5588,235.217
167.0156,-48.6129,233.831,166.9563,-48.5949,235.248,166.8971,-48.5770,236.665
167.0479,-48.6308,235.254,166.9886,-48.6129,236.653,166.9293,-48.5949,238.053
167.0798,-48.6486,236.618,167.0204,-48.6306,238.001,166.9611,-48.6126,239.384
167.1114,-48.6661,237.928,167.0519,-48.6481,239.294,166.9925,-48.6301,240.661
164.8689,-47.2566,18.315,164.8572,-47.2529,23.214,164.8455,-47.2492,28.112
164.9666,-47.3151,20.665,164.9491,-47.3096,25.439,164.9316,-47.3041,30.214
165.0606,-47.3717,24.040,165.0368,-47.3642,28.620,165.0129,-47.3567,33.200
165.1515,-47.4262,28.505,165.1218,-47.4169,32.847,165.0921,-47.4076,37.189
165.2393,-47.4784,33.975,165.2049,-47.4677,38.074,165.1705,-47.4569,42.173
165.3239,-47.5282,40.258,165.2858,-47.5163,44.130,165.2477,-47.5044,48.002
165.4048,-47.5755,47.166,165.3637,-47.5627,50.826,165.3226,-47.5499,54.487
165.4819,-47.6204,54.578,165.4382,-47.6068,58.032,165.3945,-47.5932,61.485
165.5549,-47.6629,62.429,165.5089,-47.6486,65.674,165.4629,-47.6342,68.919
165.6238,-47.7028,70.692,165.5757,-47.6879,73.728,165.5276,-47.6729,76.764
165.6885,-47.7403,79.341,165.6386,-47.7248,82.175,165.5887,-47.7093,85.008
165.7493,-47.7754,88.345,165.6978,-47.7594,90.990,165.6464,-47.7434,93.635
165.8065,-47.8082,97.676,165.7538,-47.7919,100.157,165.7011,-47.7756,102.639
165.8608,-47.8392,107.303,165.8073,-47.8227,109.664,165.7537,-47.8061,112.026
