clon,clat,cdep,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
171.8578,-40.5728,339.002,171.8744,-40.5212,341.463,171.8652,-40.6350,335.101,171.8413,-40.6245,336.556,171.8502,-40.5106,342.887
171.8337,-40.5623,340.426,171.8502,-40.5106,342.887,171.8413,-40.6245,336.556,171.8174,-40.6140,337.980,171.8260,-40.4999,344.280
171.8096,-40.5517,341.819,171.8260,-40.4999,344.280,171.8174,-40.6140,337.980,171.7934,-40.6035,339.375,171.8017,-40.4893,345.642
171.7855,-40.5411,343.183,171.8017,-40.4893,345.642,171.7934,-40.6035,339.375,171.7693,-40.5929,340.741,171.7775,-40.4787,346.974
171.7613,-40.5305,344.518,171.7775,-40.4787,346.974,171.7693,-40.5929,340.741,171.7452,-40.5824,342.081,171.7533,-40.4681,348.277
171.7371,-40.5199,345.826,171.7533,-40.4681,348.277,171.7452,-40.5824,342.081,171.7210,-40.5718,343.394,171.7291,-40.4575,349.553
175.3174,-42.0523,34.568,175.4098,-42.0335,33.951,175.3403,-42.1192,32.705,175.2262,-42.0716,35.191,175.2935,-41.9850,36.424
175.2013,-42.0039,37.067,175.2935,-41.9850,36.424,175.2262,-42.0716,35.191,175.1099,-42.0228,37.718,175.1756,-41.9360,38.936
175.0845,-41.9551,39.492,175.1756,-41.9360,38.936,175.1099,-42.0228,37.718,174.9926,-41.9742,40.133,175.0598,-41.8875,41.183
174.9692,-41.9070,41.737,175.0598,-41.8875,41.183,174.9926,-41.9742,40.133,174.8782,-41.9263,42.348,174.9462,-41.8401,43.283
174.8564,-41.8604,43.844,174.9462,-41.8401,43.283,174.8782,-41.9263,42.348,174.7662,-41.8803,44.448,174.8349,-41.7950,45.297
174.7463,-41.8154,45.908,174.8349,-41.7950,45.297,174.7662,-41.8803,44.448,174.6569,-41.8360,46.545,174.7271,-41.7504,47.342
174.6385,-41.7722,48.037,174.7271,-41.7504,47.342,174.6569,-41.8360,46.545,174.5499,-41.7934,48.744,174.6200,-41.7088,49.516
174.5325,-41.7308,50.316,174.6200,-41.7088,49.516,174.5499,-41.7934,48.744,174.4442,-41.7529,51.126,174.5160,-41.6680,51.879
174.4286,-41.6908,52.819,174.5160,-41.6680,51.879,174.4442,-41.7529,51.126,174.3406,-41.7137,53.755,174.4138,-41.6287,54.514
174.3258,-41.6529,55.603,174.4138,-41.6287,54.514,174.3406,-41.7137,53.755,174.2378,-41.6769,56.674,174.3109,-41.5924,57.469
174.2250,-41.6165,58.698,174.3109,-41.5924,57.469,174.2378,-41.6769,56.674,174.1372,-41.6417,59.906,174.2140,-41.5551,60.741
174.1260,-41.5819,62.126,174.2140,-41.5551,60.741,174.1372,-41.6417,59.906,174.0381,-41.6086,63.484,174.1149,-41.5222,64.371
174.0288,-41.5493,65.913,174.1149,-41.5222,64.371,174.0381,-41.6086,63.484,173.9399,-41.5777,67.440,174.0222,-41.4885,68.359
173.9342,-41.5179,70.092,174.0222,-41.4885,68.359,173.9399,-41.5777,67.440,173.8458,-41.5472,71.820,173.9290,-41.4580,72.748
173.8411,-41.4882,74.688,173.9290,-41.4580,72.748,173.8458,-41.5472,71.820,173.7491,-41.5198,76.635,173.8405,-41.4276,77.550
173.7509,-41.4592,79.727,173.8405,-41.4276,77.550,173.7491,-41.5198,76.635,173.6608,-41.4903,81.938,173.7532,-41.3990,82.785
173.6627,-41.4311,85.214,173.7532,-41.3990,82.785,173.6608,-41.4903,81.938,173.5664,-41.4650,87.669,173.6705,-41.3702,88.464
173.5772,-41.4038,91.131,173.6705,-41.3702,88.464,173.5664,-41.4650,87.669,173.4842,-41.4363,93.834,173.5879,-41.3436,94.555
173.4952,-41.3768,97.446,173.5879,-41.3436,94.555,173.4842,-41.4363,93.834,173.3957,-41.4119,100.348,173.5129,-41.3155,101.046
173.4150,-41.3513,104.069,173.5129,-41.3155,101.046,173.3957,-41.4119,100.348,173.3162,-41.3868,107.059,173.4351,-41.2913,107.824
173.3400,-41.3265,110.919,173.4351,-41.2913,107.824,173.3162,-41.3868,107.059,173.2418,-41.3627,113.969,173.3668,-41.2654,114.825
173.2657,-41.3038,117.951,173.3668,-41.2654,114.825,173.2418,-41.3627,113.969,173.1549,-41.3446,121.044,173.2992,-41.2426,121.966
173.1975,-41.2829,124.981,173.2992,-41.2426,121.966,173.1549,-41.3446,121.044,173.1017,-41.3221,127.817,173.2342,-41.2224,129.095
173.1374,-41.2628,131.984,173.2342,-41.2224,129.095,173.1017,-41.3221,127.817,173.0351,-41.3053,134.770,173.1786,-41.2017,136.255
173.0747,-41.2455,139.126,173.1786,-41.2017,136.255,173.0351,-41.3053,134.770,172.9601,-41.2918,141.936,173.1251,-41.1834,143.542
173.0212,-41.2289,146.445,173.1251,-41.1834,143.542,172.9601,-41.2918,141.936,172.9264,-41.2729,149.327,173.0730,-41.1676,150.976
172.9777,-41.2124,153.936,173.0730,-41.1676,150.976,172.9264,-41.2729,149.327,172.8836,-41.2573,156.861,173.0278,-41.1516,158.579
172.9332,-41.1974,161.594,173.0278,-41.1516,158.579,172.8836,-41.2573,156.861,172.8331,-41.2448,164.493,172.9884,-41.1357,166.442
172.8873,-41.1838,169.475,172.9884,-41.1357,166.442,172.8331,-41.2448,164.493,172.7769,-41.2339,172.170,172.9509,-41.1209,174.794
172.8477,-41.1705,178.128,172.9509,-41.1209,174.794,172.7769,-41.2339,172.170,172.7499,-41.2196,181.681,172.9130,-41.1076,183.866
172.8160,-41.1569,187.675,172.9130,-41.1076,183.866,172.7499,-41.2196,181.681,172.7255,-41.2054,191.616,172.8758,-41.0950,193.538
172.7844,-41.1437,197.510,172.8758,-41.0950,193.538,172.7255,-41.2054,191.616,172.6953,-41.1925,201.428,172.8412,-41.0819,203.459
172.7514,-41.1308,207.306,172.8412,-41.0819,203.459,172.6953,-41.1925,201.428,172.6597,-41.1806,211.025,172.8095,-41.0682,213.310
172.7170,-41.1181,216.858,172.8095,-41.0682,213.310,172.6597,-41.1806,211.025,172.6192,-41.1694,220.317,172.7796,-41.0540,222.782
172.6817,-41.1054,225.892,172.7796,-41.0540,222.782,172.6192,-41.1694,220.317,172.5786,-41.1582,228.977,172.7496,-41.0402,231.492
172.6530,-41.0926,233.712,172.7496,-41.0402,231.492,172.5786,-41.1582,228.977,172.5661,-41.1446,235.292,172.7175,-41.0274,239.088
172.6318,-41.0794,240.140,172.7175,-41.0274,239.088,172.5661,-41.1446,235.292,172.5590,-41.1300,240.604,172.6847,-41.0155,245.576
172.6115,-41.0661,245.721,172.6847,-41.0155,245.576,172.5590,-41.1300,240.604,172.5488,-41.1156,245.482,172.6535,-41.0035,251.222
172.5906,-41.0529,250.744,172.6535,-41.0035,251.222,172.5488,-41.1156,245.482,172.5360,-41.1015,250.010,172.6243,-40.9912,256.263
172.5696,-41.0398,255.342,172.6243,-40.9912,256.263,172.5360,-41.1015,250.010,172.5212,-41.0878,254.242,172.5969,-40.9789,260.854
172.5485,-41.0269,259.602,172.5969,-40.9789,260.854,172.5212,-41.0878,254.242,172.5050,-41.0746,258.218,172.5708,-40.9665,265.096
172.5272,-41.0142,263.586,172.5708,-40.9665,265.096,172.5050,-41.0746,258.218,172.4877,-41.0618,261.975,172.5455,-40.9541,269.055
172.5059,-41.0018,267.336,172.5455,-40.9541,269.055,172.4877,-41.0618,261.975,172.4697,-41.0493,265.538,172.5208,-40.9419,272.778
172.4845,-40.9896,270.886,172.5208,-40.9419,272.778,172.4697,-41.0493,265.538,172.4510,-41.0373,268.929,172.4966,-40.9298,276.297
172.4631,-40.9776,274.258,172.4966,-40.9298,276.297,172.4510,-41.0373,268.929,172.4319,-41.0255,272.168,172.4727,-40.9178,279.639
172.4415,-40.9658,277.474,172.4727,-40.9178,279.639,172.4319,-41.0255,272.168,172.4124,-41.0139,275.269,172.4491,-40.9060,282.822
172.4199,-40.9542,280.550,172.4491,-40.9060,282.822,172.4124,-41.0139,275.269,172.3926,-41.0026,278.244,172.4256,-40.8943,285.864
172.3983,-40.9427,283.497,172.4256,-40.8943,285.864,172.3926,-41.0026,278.244,172.3725,-40.9914,281.104,172.4023,-40.8827,288.777
172.3765,-40.9315,286.329,172.4023,-40.8827,288.777,172.3725,-40.9914,281.104,172.3523,-40.9804,283.860,172.3791,-40.8713,291.574
172.3547,-40.9203,289.053,172.3791,-40.8713,291.574,172.3523,-40.9804,283.860,172.3318,-40.9696,286.517,172.3559,-40.8599,294.263
172.3329,-40.9093,291.679,172.3559,-40.8599,294.263,172.3318,-40.9696,286.517,172.3111,-40.9588,289.085,172.3328,-40.8487,296.852
172.3109,-40.8983,294.214,172.3328,-40.8487,296.852,172.3111,-40.9588,289.085,172.2902,-40.9482,291.568,172.3097,-40.8376,299.350
172.2889,-40.8875,296.663,172.3097,-40.8376,299.350,172.2902,-40.9482,291.568,172.2692,-40.9377,293.973,172.2866,-40.8265,301.762
172.2668,-40.8768,299.034,172.2866,-40.8265,301.762,172.2692,-40.9377,293.973,172.2480,-40.9272,296.304,172.2635,-40.8156,304.095
172.2446,-40.8661,301.329,172.2635,-40.8156,304.095,172.2480,-40.9272,296.304,172.2267,-40.9168,298.567,172.2404,-40.8047,306.352
172.2224,-40.8555,303.556,172.2404,-40.8047,306.352,172.2267,-40.9168,298.567,172.2052,-40.9065,300.764,172.2172,-40.7939,308.540
172.2000,-40.8449,305.716,172.2172,-40.7939,308.540,172.2052,-40.9065,300.764,172.1836,-40.8962,302.900,172.1941,-40.7831,310.662
172.1776,-40.8344,307.815,172.1941,-40.7831,310.662,172.1836,-40.8962,302.900,172.1618,-40.8859,304.978,172.1709,-40.7723,312.721
172.1551,-40.8239,309.856,172.1709,-40.7723,312.721,172.1618,-40.8859,304.978,172.1399,-40.8757,307.001,172.1477,-40.7617,314.722
172.1325,-40.8135,311.841,172.1477,-40.7617,314.722,172.1399,-40.8757,307.001,172.1178,-40.8655,308.972,172.1244,-40.7510,316.668
172.1098,-40.8030,313.774,172.1244,-40.7510,316.668,172.1178,-40.8655,308.972,172.0956,-40.8553,310.894,172.1011,-40.7404,318.561
172.0870,-40.7926,315.657,172.1011,-40.7404,318.561,172.0956,-40.8553,310.894,172.0733,-40.8450,312.768,172.0778,-40.7298,320.404
172.0641,-40.7822,317.492,172.0778,-40.7298,320.404,172.0733,-40.8450,312.768,172.0508,-40.8348,314.598,172.0544,-40.7192,322.200
172.0411,-40.7718,319.283,172.0544,-40.7192,322.200,172.0508,-40.8348,314.598,172.0282,-40.8246,316.385,172.0309,-40.7087,323.950
172.0180,-40.7615,321.031,172.0309,-40.7087,323.950,172.0282,-40.8246,316.385,172.0055,-40.8144,318.131,172.0074,-40.6981,325.658
171.9948,-40.7511,322.738,172.0074,-40.6981,325.658,172.0055,-40.8144,318.131,171.9826,-40.8042,319.839,171.9839,-40.6876,327.324
171.9716,-40.7407,324.406,171.9839,-40.6876,327.324,171.9826,-40.8042,319.839,171.9596,-40.7939,321.509,171.9603,-40.6771,328.951
171.9482,-40.7303,326.036,171.9603,-40.6771,328.951,171.9596,-40.7939,321.509,171.9365,-40.7836,323.143,171.9366,-40.6666,330.541
171.9248,-40.7199,327.631,171.9366,-40.6666,330.541,171.9365,-40.7836,323.143,171.9132,-40.7733,324.743,171.9128,-40.6561,332.095
171.9012,-40.7095,329.191,171.9128,-40.6561,332.095,171.9132,-40.7733,324.743,171.8898,-40.7630,326.310,171.8891,-40.6455,333.614
171.8776,-40.6991,330.718,171.8891,-40.6455,333.614,171.8898,-40.7630,326.310,171.8663,-40.7527,327.845,171.8652,-40.6350,335.101
171.8539,-40.6886,332.213,171.8652,-40.6350,335.101,171.8663,-40.7527,327.845,171.8427,-40.7423,329.350,171.8413,-40.6245,336.556
171.8301,-40.6782,333.678,171.8413,-40.6245,336.556,171.8427,-40.7423,329.350,171.8190,-40.7319,330.826,171.8174,-40.6140,337.980
171.8062,-40.6677,335.113,171.8174,-40.6140,337.980,171.8190,-40.7319,330.826,171.7951,-40.7215,332.273,171.7934,-40.6035,339.375
171.7822,-40.6572,336.520,171.7934,-40.6035,339.375,171.7951,-40.7215,332.273,171.7712,-40.7110,333.693,171.7693,-40.5929,340.741
171.7582,-40.6467,337.900,171.7693,-40.5929,340.741,171.7712,-40.7110,333.693,171.7471,-40.7005,335.086,171.7452,-40.5824,342.081
171.7341,-40.6362,339.254,171.7452,-40.5824,342.081,171.7471,-40.7005,335.086,171.7230,-40.6900,336.454,171.7210,-40.5718,343.394
175.1336,-42.0873,36.219,175.2262,-42.0716,35.191,175.1568,-42.1522,34.734,175.0413,-42.1026,37.232,175.1099,-42.0228,37.718
175.0172,-42.0385,38.655,175.1099,-42.0228,37.718,175.0413,-42.1026,37.232,174.9248,-42.0545,39.539,174.9926,-41.9742,40.133
174.9013,-41.9904,40.936,174.9926,-41.9742,40.133,174.9248,-42.0545,39.539,174.8097,-42.0068,41.726,174.8782,-41.9263,42.348
174.7880,-41.9434,43.081,174.8782,-41.9263,42.348,174.8097,-42.0068,41.726,174.6978,-41.9603,43.800,174.7662,-41.8803,44.448
174.6773,-41.8981,45.168,174.7662,-41.8803,44.448,174.6978,-41.9603,43.800,174.5882,-41.9158,45.877,174.6569,-41.8360,46.545
174.5691,-41.8544,47.305,174.6569,-41.8360,46.545,174.5882,-41.9158,45.877,174.4815,-41.8725,48.053,174.5499,-41.7934,48.744
174.4631,-41.8124,49.582,174.5499,-41.7934,48.744,174.4815,-41.8725,48.053,174.3769,-41.8308,50.405,174.4442,-41.7529,51.126
174.3588,-41.7722,52.071,174.4442,-41.7529,51.126,174.3769,-41.8308,50.405,174.2735,-41.7912,52.998,174.3406,-41.7137,53.755
174.2562,-41.7337,54.823,174.3406,-41.7137,53.755,174.2735,-41.7912,52.998,174.1731,-41.7529,55.865,174.2378,-41.6769,56.674
174.1556,-41.6971,57.875,174.2378,-41.6769,56.674,174.1731,-41.7529,55.865,174.0742,-41.7170,59.054,174.1372,-41.6417,59.906
174.0567,-41.6625,61.257,174.1372,-41.6417,59.906,174.0742,-41.7170,59.054,173.9773,-41.6829,62.582,174.0381,-41.6086,63.484
173.9594,-41.6300,65.013,174.0381,-41.6086,63.484,173.9773,-41.6829,62.582,173.8822,-41.6506,66.545,173.9399,-41.5777,67.440
173.8642,-41.5987,69.184,173.9399,-41.5777,67.440,173.8822,-41.6506,66.545,173.7887,-41.6195,70.931,173.8458,-41.5472,71.820
173.7700,-41.5690,73.801,173.8458,-41.5472,71.820,173.7887,-41.6195,70.931,173.6964,-41.5895,75.818,173.7491,-41.5198,76.635
173.6780,-41.5399,78.894,173.7491,-41.5198,76.635,173.6964,-41.5895,75.818,173.6056,-41.5599,81.183,173.6608,-41.4903,81.938
173.5873,-41.5116,84.448,173.6608,-41.4903,81.938,173.6056,-41.5599,81.183,173.5164,-41.5311,87.000,173.5664,-41.4650,87.669
173.4991,-41.4839,90.414,173.5664,-41.4650,87.669,173.5164,-41.5311,87.000,173.4293,-41.5034,93.153,173.4842,-41.4363,93.834
173.4135,-41.4572,96.715,173.4842,-41.4363,93.834,173.4293,-41.5034,93.153,173.3449,-41.4774,99.527,173.3957,-41.4119,100.348
173.3303,-41.4323,103.243,173.3957,-41.4119,100.348,173.3449,-41.4774,99.527,173.2645,-41.4531,106.036,173.3162,-41.3868,107.059
173.2524,-41.4086,109.923,173.3162,-41.3868,107.059,173.2645,-41.4531,106.036,173.1870,-41.4317,112.629,173.2418,-41.3627,113.969
173.1749,-41.3877,116.713,173.2418,-41.3627,113.969,173.1870,-41.4317,112.629,173.1160,-41.4119,119.212,173.1549,-41.3446,121.044
173.1054,-41.3683,123.479,173.1549,-41.3446,121.044,173.1160,-41.4119,119.212,173.0488,-41.3947,125.845,173.1017,-41.3221,127.817
173.0433,-41.3501,130.278,173.1017,-41.3221,127.817,173.0488,-41.3947,125.845,172.9875,-41.3786,132.680,173.0351,-41.3053,134.770
172.9789,-41.3347,137.296,173.0351,-41.3053,134.770,172.9875,-41.3786,132.680,172.9328,-41.3632,139.796,172.9601,-41.2918,141.936
172.9254,-41.3192,144.562,172.9601,-41.2918,141.936,172.9328,-41.3632,139.796,172.8825,-41.3489,147.188,172.9264,-41.2729,149.327
172.8822,-41.3037,152.068,172.9264,-41.2729,149.327,172.8825,-41.3489,147.188,172.8363,-41.3357,154.895,172.8836,-41.2573,156.861
172.8369,-41.2902,159.831,172.8836,-41.2573,156.861,172.8363,-41.3357,154.895,172.7944,-41.3230,163.076,172.8331,-41.2448,164.493
172.7902,-41.2781,167.887,172.8331,-41.2448,164.493,172.7944,-41.3230,163.076,172.7564,-41.3108,171.807,172.7769,-41.2339,172.170
172.7512,-41.2659,176.627,172.7769,-41.2339,172.170,172.7564,-41.3108,171.807,172.7215,-41.2991,180.849,172.7499,-41.2196,181.681
172.7214,-41.2530,185.998,172.7499,-41.2196,181.681,172.7215,-41.2991,180.849,172.6886,-41.2877,189.848,172.7255,-41.2054,191.616
172.6917,-41.2406,195.353,172.7255,-41.2054,191.616,172.6886,-41.2877,189.848,172.6574,-41.2768,198.521,172.6953,-41.1925,201.428
172.6602,-41.2290,204.407,172.6953,-41.1925,201.428,172.6574,-41.2768,198.521,172.6283,-41.2660,206.655,172.6597,-41.1806,211.025
172.6273,-41.2178,213.018,172.6597,-41.1806,211.025,172.6283,-41.2660,206.655,172.6019,-41.2552,214.076,172.6192,-41.1694,220.317
172.5946,-41.2067,221.017,172.6192,-41.1694,220.317,172.6019,-41.2552,214.076,172.5788,-41.2442,220.700,172.5786,-41.1582,228.977
172.5706,-41.1949,227.887,172.5786,-41.1582,228.977,172.5788,-41.2442,220.700,172.5588,-41.2328,226.578,172.5661,-41.1446,235.292
172.5563,-41.1822,233.581,172.5661,-41.1446,235.292,172.5588,-41.2328,226.578,172.5411,-41.2212,231.849,172.5590,-41.1300,240.604
172.5434,-41.1691,238.648,172.5590,-41.1300,240.604,172.5411,-41.2212,231.849,172.5247,-41.2095,236.656,172.5488,-41.1156,245.482
172.5295,-41.1561,243.313,172.5488,-41.1156,245.482,172.5247,-41.2095,236.656,172.5087,-41.1978,241.104,172.5360,-41.1015,250.010
172.5147,-41.1433,247.655,172.5360,-41.1015,250.010,172.5087,-41.1978,241.104,172.4929,-41.1862,245.264,172.5212,-41.0878,254.242
172.4990,-41.1308,251.728,172.5212,-41.0878,254.242,172.4929,-41.1862,245.264,172.4768,-41.1747,249.187,172.5050,-41.0746,258.218
172.4825,-41.1186,255.571,172.5050,-41.0746,258.218,172.4768,-41.1747,249.187,172.4605,-41.1634,252.904,172.4877,-41.0618,261.975
172.4655,-41.1067,259.215,172.4877,-41.0618,261.975,172.4605,-41.1634,252.904,172.4439,-41.1523,256.443,172.4697,-41.0493,265.538
172.4479,-41.0951,262.683,172.4697,-41.0493,265.538,172.4439,-41.1523,256.443,172.4269,-41.1413,259.823,172.4510,-41.0373,268.929
172.4299,-41.0837,265.995,172.4510,-41.0373,268.929,172.4269,-41.1413,259.823,172.4097,-41.1306,263.060,172.4319,-41.0255,272.168
172.4115,-41.0725,269.166,172.4319,-41.0255,272.168,172.4097,-41.1306,263.060,172.3920,-41.1200,266.167,172.4124,-41.0139,275.269
172.3928,-41.0615,272.209,172.4124,-41.0139,275.269,172.3920,-41.1200,266.167,172.3741,-41.1095,269.156,172.3926,-41.0026,278.244
172.3738,-41.0507,275.135,172.3926,-41.0026,278.244,172.3741,-41.1095,269.156,172.3559,-41.0992,272.036,172.3725,-40.9914,281.104
172.3545,-41.0400,277.954,172.3725,-40.9914,281.104,172.3559,-41.0992,272.036,172.3374,-41.0890,274.816,172.3523,-40.9804,283.860
172.3350,-41.0295,280.674,172.3523,-40.9804,283.860,172.3374,-41.0890,274.816,172.3187,-41.0789,277.504,172.3318,-40.9696,286.517
172.3153,-41.0190,283.303,172.3318,-40.9696,286.517,172.3187,-41.0789,277.504,172.2996,-41.0689,280.105,172.3111,-40.9588,289.085
172.2953,-41.0087,285.846,172.3111,-40.9588,289.085,172.2996,-41.0689,280.105,172.2804,-41.0589,282.625,172.2902,-40.9482,291.568
172.2752,-40.9985,288.309,172.2902,-40.9482,291.568,172.2804,-41.0589,282.625,172.2608,-41.0491,285.070,172.2692,-40.9377,293.973
172.2548,-40.9883,290.698,172.2692,-40.9377,293.973,172.2608,-41.0491,285.070,172.2411,-41.0392,287.444,172.2480,-40.9272,296.304
172.2342,-40.9782,293.016,172.2480,-40.9272,296.304,172.2411,-41.0392,287.444,172.2211,-41.0294,289.751,172.2267,-40.9168,298.567
172.2135,-40.9681,295.269,172.2267,-40.9168,298.567,172.2211,-41.0294,289.751,172.2009,-41.0197,291.996,172.2052,-40.9065,300.764
172.1925,-40.9581,297.460,172.2052,-40.9065,300.764,172.2009,-41.0197,291.996,172.1804,-41.0099,294.181,172.1836,-40.8962,302.900
172.1714,-40.9481,299.592,172.1836,-40.8962,302.900,172.1804,-41.0099,294.181,172.1598,-41.0002,296.311,172.1618,-40.8859,304.978
172.1501,-40.9381,301.669,172.1618,-40.8859,304.978,172.1598,-41.0002,296.311,172.1389,-40.9905,298.387,172.1399,-40.8757,307.001
172.1286,-40.9281,303.693,172.1399,-40.8757,307.001,172.1389,-40.9905,298.387,172.1178,-40.9807,300.413,172.1178,-40.8655,308.972
172.1069,-40.9181,305.667,172.1178,-40.8655,308.972,172.1178,-40.9807,300.413,172.0965,-40.9710,302.391,172.0956,-40.8553,310.894
172.0851,-40.9081,307.594,172.0956,-40.8553,310.894,172.0965,-40.9710,302.391,172.0749,-40.9612,304.323,172.0733,-40.8450,312.768
172.0631,-40.8981,309.475,172.0733,-40.8450,312.768,172.0749,-40.9612,304.323,172.0532,-40.9514,306.212,172.0508,-40.8348,314.598
172.0409,-40.8881,311.313,172.0508,-40.8348,314.598,172.0532,-40.9514,306.212,172.0313,-40.9415,308.059,172.0282,-40.8246,316.385
172.0185,-40.8780,313.111,172.0282,-40.8246,316.385,172.0313,-40.9415,308.059,172.0091,-40.9316,309.867,172.0055,-40.8144,318.131
171.9960,-40.8680,314.868,172.0055,-40.8144,318.131,172.0091,-40.9316,309.867,171.9868,-40.9217,311.636,171.9826,-40.8042,319.839
171.9733,-40.8579,316.588,171.9826,-40.8042,319.839,171.9868,-40.9217,311.636,171.9643,-40.9118,313.370,171.9596,-40.7939,321.509
171.9505,-40.8478,318.272,171.9596,-40.7939,321.509,171.9643,-40.9118,313.370,171.9415,-40.9017,315.068,171.9365,-40.7836,323.143
171.9275,-40.8376,319.922,171.9365,-40.7836,323.143,171.9415,-40.9017,315.068,171.9186,-40.8917,316.733,171.9132,-40.7733,324.743
171.9043,-40.8274,321.538,171.9132,-40.7733,324.743,171.9186,-40.8917,316.733,171.8955,-40.8816,318.366,171.8898,-40.7630,326.310
171.8810,-40.8172,323.122,171.8898,-40.7630,326.310,171.8955,-40.8816,318.366,171.8722,-40.8714,319.968,171.8663,-40.7527,327.845
171.8575,-40.8069,324.676,171.8663,-40.7527,327.845,171.8722,-40.8714,319.968,171.8488,-40.8612,321.540,171.8427,-40.7423,329.350
171.8339,-40.7966,326.200,171.8427,-40.7423,329.350,171.8488,-40.8612,321.540,171.8251,-40.8509,323.083,171.8190,-40.7319,330.826
171.8102,-40.7862,327.695,171.8190,-40.7319,330.826,171.8251,-40.8509,323.083,171.8013,-40.8406,324.599,171.7951,-40.7215,332.273
171.7863,-40.7758,329.163,171.7951,-40.7215,332.273,171.8013,-40.8406,324.599,171.7774,-40.8302,326.088,171.7712,-40.7110,333.693
171.7622,-40.7654,330.604,171.7712,-40.7110,333.693,171.7774,-40.8302,326.088,171.7532,-40.8198,327.551,171.7471,-40.7005,335.086
171.7381,-40.7549,332.020,171.7471,-40.7005,335.086,171.7532,-40.8198,327.551,171.7290,-40.8093,328.989,171.7230,-40.6900,336.454
175.0623,-42.1655,36.050,175.1568,-42.1522,34.734,175.0828,-42.2282,34.963,174.9680,-42.1790,37.270,175.0413,-42.1026,37.232
174.9468,-42.1168,38.351,175.0413,-42.1026,37.232,174.9680,-42.1790,37.270,174.8532,-42.1310,39.364,174.9248,-42.0545,39.539
174.8314,-42.0689,40.516,174.9248,-42.0545,39.539,174.8532,-42.1310,39.364,174.7381,-42.0833,41.434,174.8097,-42.0068,41.726
174.7179,-42.0218,42.591,174.8097,-42.0068,41.726,174.7381,-42.0833,41.434,174.6262,-42.0368,43.405,174.6978,-41.9603,43.800
174.6075,-41.9760,44.615,174.6978,-41.9603,43.800,174.6262,-42.0368,43.405,174.5178,-41.9912,45.379,174.5882,-41.9158,45.877
174.4999,-41.9316,46.695,174.5882,-41.9158,45.877,174.5178,-41.9912,45.379,174.4121,-41.9471,47.471,174.4815,-41.8725,48.053
174.3948,-41.8888,48.920,174.4815,-41.8725,48.053,174.4121,-41.9471,47.471,174.3086,-41.9048,49.752,174.3769,-41.8308,50.405
174.2917,-41.8476,51.359,174.3769,-41.8308,50.405,174.3086,-41.9048,49.752,174.2077,-41.8638,52.280,174.2735,-41.7912,52.998
174.1908,-41.8082,54.062,174.2735,-41.7912,52.998,174.2077,-41.8638,52.280,174.1090,-41.8246,55.104,174.1731,-41.7529,55.865
174.0922,-41.7705,57.072,174.1731,-41.7529,55.865,174.1090,-41.8246,55.104,174.0124,-41.7875,58.265,174.0742,-41.7170,59.054
173.9954,-41.7348,60.427,174.0742,-41.7170,59.054,174.0124,-41.7875,58.265,173.9178,-41.7519,61.809,173.9773,-41.6829,62.582
173.9005,-41.7008,64.180,173.9773,-41.6829,62.582,173.9178,-41.7519,61.809,173.8248,-41.7177,65.784,173.8822,-41.6506,66.545
173.8071,-41.6681,68.375,173.8822,-41.6506,66.545,173.8248,-41.7177,65.784,173.7328,-41.6848,70.239,173.7887,-41.6195,70.931
173.7150,-41.6365,73.042,173.7887,-41.6195,70.931,173.7328,-41.6848,70.239,173.6420,-41.6524,75.180,173.6964,-41.5895,75.818
173.6239,-41.6056,78.202,173.6964,-41.5895,75.818,173.6420,-41.6524,75.180,173.5515,-41.6207,80.626,173.6056,-41.5599,81.183
173.5341,-41.5753,83.817,173.6056,-41.5599,81.183,173.5515,-41.6207,80.626,173.4629,-41.5893,86.457,173.5164,-41.5311,87.000
173.4461,-41.5459,89.787,173.5164,-41.5311,87.000,173.4629,-41.5893,86.457,173.3759,-41.5599,92.539,173.4293,-41.5034,93.153
173.3610,-41.5182,95.973,173.4293,-41.5034,93.153,173.3759,-41.5599,92.539,173.2938,-41.5323,98.676,173.3449,-41.4774,99.527
173.2795,-41.4928,102.265,173.3449,-41.4774,99.527,173.2938,-41.5323,98.676,173.2149,-41.5086,104.821,173.2645,-41.4531,106.036
173.2025,-41.4700,108.612,173.2645,-41.4531,106.036,173.2149,-41.5086,104.821,173.1437,-41.4865,110.962,173.1870,-41.4317,112.629
173.1305,-41.4497,114.980,173.1870,-41.4317,112.629,173.1437,-41.4865,110.962,173.0752,-41.4689,117.119,173.1160,-41.4119,119.212
173.0638,-41.4317,121.412,173.1160,-41.4119,119.212,173.0752,-41.4689,117.119,173.0152,-41.4513,123.474,173.0488,-41.3947,125.845
173.0030,-41.4150,128.046,173.0488,-41.3947,125.845,173.0152,-41.4513,123.474,172.9603,-41.4354,130.183,172.9875,-41.3786,132.680
172.9471,-41.3998,134.976,172.9875,-41.3786,132.680,172.9603,-41.4354,130.183,172.9078,-41.4220,137.243,172.9328,-41.3632,139.796
172.8966,-41.3855,142.177,172.9328,-41.3632,139.796,172.9078,-41.4220,137.243,172.8634,-41.4081,144.481,172.8825,-41.3489,147.188
172.8519,-41.3717,149.626,172.8825,-41.3489,147.188,172.8634,-41.4081,144.481,172.8255,-41.3941,151.941,172.8363,-41.3357,154.895
