clon,clat,cdep,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
168.4789,-45.6928,245.215,168.4216,-45.7223,247.778,168.5005,-45.6421,242.151,168.5360,-45.6630,242.705,168.4575,-45.7435,248.227
168.5143,-45.7136,245.699,168.4575,-45.7435,248.227,168.5360,-45.6630,242.705,168.5708,-45.6836,243.221,168.4929,-45.7643,248.644
168.5491,-45.7341,246.150,168.4929,-45.7643,248.644,168.5708,-45.6836,243.221,168.6052,-45.7038,243.704,168.5276,-45.7848,249.032
168.5834,-45.7543,246.572,168.5276,-45.7848,249.032,168.6052,-45.7038,243.704,168.6390,-45.7237,244.158,168.5618,-45.8049,249.396
168.6171,-45.7741,246.969,168.5618,-45.8049,249.396,168.6390,-45.7237,244.158,168.6723,-45.7433,244.585,168.5955,-45.8246,249.737
168.6504,-45.7937,247.343,168.5955,-45.8246,249.737,168.6723,-45.7433,244.585,168.7051,-45.7626,244.989,168.6286,-45.8441,250.059
168.6831,-45.8129,247.696,168.6286,-45.8441,250.059,168.7051,-45.7626,244.989,168.7374,-45.7816,245.373,168.6613,-45.8633,250.363
168.7154,-45.8318,248.031,168.6613,-45.8633,250.363,168.7374,-45.7816,245.373,168.7693,-45.8003,245.737,168.6934,-45.8821,250.652
168.7472,-45.8505,248.350,168.6934,-45.8821,250.652,168.7693,-45.8003,245.737,168.8008,-45.8188,246.083,168.7251,-45.9007,250.927
168.7785,-45.8689,248.653,168.7251,-45.9007,250.927,168.8008,-45.8188,246.083,168.8318,-45.8370,246.415,168.7564,-45.9190,251.189
168.8095,-45.8870,248.943,168.7564,-45.9190,251.189,168.8318,-45.8370,246.415,168.8624,-45.8550,246.731,168.7872,-45.9371,251.438
168.8400,-45.9049,249.220,168.7872,-45.9371,251.438,168.8624,-45.8550,246.731,168.8927,-45.8727,247.034,168.8176,-45.9549,251.678
168.8701,-45.9226,249.486,168.8176,-45.9549,251.678,168.8927,-45.8727,247.034,168.9225,-45.8902,247.325,168.8476,-45.9725,251.907
168.8998,-45.9400,249.741,168.8476,-45.9725,251.907,168.9225,-45.8902,247.325,168.9520,-45.9075,247.604,168.8772,-45.9898,252.127
166.9979,-44.6571,17.001,166.8973,-44.6625,15.834,166.9852,-44.5866,15.417,167.0977,-44.6514,18.206,167.0113,-44.7278,18.549
167.1001,-44.7185,19.295,167.0113,-44.7278,18.549,167.0977,-44.6514,18.206,167.1876,-44.7087,20.125,167.1038,-44.7860,20.298
167.1775,-44.7712,21.275,167.1038,-44.7860,20.298,167.1876,-44.7087,20.125,167.2498,-44.7558,22.341,167.1687,-44.8343,22.338
167.2314,-44.8143,24.039,167.1687,-44.8343,22.338,167.2498,-44.7558,22.341,167.2952,-44.7945,26.013,167.2119,-44.8727,25.463
167.2766,-44.8500,29.253,167.2119,-44.8727,25.463,167.2952,-44.7945,26.013,167.3418,-44.8273,33.169,167.2577,-44.9056,32.367
167.3196,-44.8791,37.261,167.2577,-44.9056,32.367,167.3418,-44.8273,33.169,167.3818,-44.8529,42.192,167.2970,-44.9308,41.318
167.3561,-44.9021,46.585,167.2970,-44.9308,41.318,167.3818,-44.8529,42.192,167.4156,-44.8737,51.871,167.3299,-44.9511,50.962
167.3875,-44.9213,56.400,167.3299,-44.9511,50.962,167.4156,-44.8737,51.871,167.4455,-44.8919,61.843,167.3588,-44.9686,60.924
167.4156,-44.9383,66.471,167.3588,-44.9686,60.924,167.4455,-44.8919,61.843,167.4731,-44.9085,72.019,167.3851,-44.9844,71.101
167.4420,-44.9541,76.753,167.3851,-44.9844,71.101,167.4731,-44.9085,72.019,167.4994,-44.9242,82.404,167.4102,-44.9994,81.488
167.4675,-44.9693,87.264,167.4102,-44.9994,81.488,167.4994,-44.9242,82.404,167.5256,-44.9398,93.024,167.4348,-45.0140,92.142
167.4933,-44.9846,98.033,167.4348,-45.0140,92.142,167.5256,-44.9398,93.024,167.5527,-44.9557,103.895,167.4600,-45.0288,103.071
167.5202,-45.0004,109.033,167.4600,-45.0288,103.071,167.5527,-44.9557,103.895,167.5816,-44.9727,114.938,167.4866,-45.0444,114.227
167.5491,-45.0173,120.157,167.4866,-45.0444,114.227,167.5816,-44.9727,114.938,167.6130,-44.9910,126.011,167.5152,-45.0612,125.450
167.5805,-45.0357,131.254,167.5152,-45.0612,125.450,167.6130,-44.9910,126.011,167.6473,-45.0110,136.944,167.5465,-45.0794,136.611
167.6147,-45.0556,142.205,167.5465,-45.0794,136.611,167.6473,-45.0110,136.944,167.6844,-45.0326,147.646,167.5805,-45.0992,147.620
167.6516,-45.0771,152.956,167.5805,-45.0992,147.620,167.6844,-45.0326,147.646,167.7242,-45.0559,158.120,167.6173,-45.1207,158.437
167.6911,-45.1002,163.504,167.6173,-45.1207,158.437,167.7242,-45.0559,158.120,167.7661,-45.0804,168.397,167.6569,-45.1438,169.064
167.7330,-45.1246,173.870,167.6569,-45.1438,169.064,167.7661,-45.0804,168.397,167.8098,-45.1060,178.507,167.6991,-45.1684,179.512
167.7768,-45.1503,184.064,167.6991,-45.1684,179.512,167.8098,-45.1060,178.507,167.8546,-45.1324,188.471,167.7436,-45.1943,189.764
167.8220,-45.1768,193.868,167.7436,-45.1943,189.764,167.8546,-45.1324,188.471,167.8999,-45.1592,197.368,167.7898,-45.2213,199.868
167.8680,-45.2039,202.771,167.7898,-45.2213,199.868,167.8999,-45.1592,197.368,167.9452,-45.1861,204.057,167.8370,-45.2491,209.793
167.9141,-45.2313,210.114,167.8370,-45.2491,209.793,167.9452,-45.1861,204.057,167.9901,-45.2127,209.285,167.8841,-45.2771,217.321
167.9598,-45.2584,215.468,167.8841,-45.2771,217.321,167.9901,-45.2127,209.285,168.0344,-45.2391,213.440,167.9307,-45.3047,221.827
168.0050,-45.2852,219.359,167.9307,-45.3047,221.827,168.0344,-45.2391,213.440,168.0782,-45.2651,216.836,167.9766,-45.3320,225.332
168.0494,-45.3116,222.493,167.9766,-45.3320,225.332,168.0782,-45.2651,216.836,168.1213,-45.2907,219.674,168.0217,-45.3588,228.130
168.0931,-45.3376,225.077,168.0217,-45.3588,228.130,168.1213,-45.2907,219.674,168.1636,-45.3158,222.086,168.0659,-45.3850,230.419
168.1360,-45.3630,227.249,168.0659,-45.3850,230.419,168.1636,-45.3158,222.086,168.2053,-45.3405,224.163,168.1093,-45.4108,232.328
168.1782,-45.3880,229.103,168.1093,-45.4108,232.328,168.2053,-45.3405,224.163,168.2462,-45.3648,225.974,168.1518,-45.4360,233.946
168.2195,-45.4126,230.706,168.1518,-45.4360,233.946,168.2462,-45.3648,225.974,168.2865,-45.3887,227.567,168.1935,-45.4607,235.339
168.2601,-45.4366,232.110,168.1935,-45.4607,235.339,168.2865,-45.3887,227.567,168.3261,-45.4122,228.982,168.2345,-45.4849,236.553
168.3000,-45.4602,233.351,168.2345,-45.4849,236.553,168.3261,-45.4122,228.982,168.3650,-45.4352,230.248,168.2746,-45.5087,237.622
168.3392,-45.4834,234.459,168.2746,-45.5087,237.622,168.3650,-45.4352,230.248,168.4032,-45.4578,231.391,168.3139,-45.5320,238.574
168.3777,-45.5062,235.455,168.3139,-45.5320,238.574,168.4032,-45.4578,231.391,168.4409,-45.4801,232.428,168.3526,-45.5548,239.428
168.4155,-45.5285,236.358,168.3526,-45.5548,239.428,168.4409,-45.4801,232.428,168.4779,-45.5020,233.376,168.3906,-45.5772,240.202
168.4527,-45.5505,237.183,168.3906,-45.5772,240.202,168.4779,-45.5020,233.376,168.5143,-45.5235,234.246,168.4278,-45.5993,240.907
168.4892,-45.5721,237.939,168.4278,-45.5993,240.907,168.5143,-45.5235,234.246,168.5502,-45.5447,235.049,168.4645,-45.6209,241.554
168.5252,-45.5933,238.637,168.4645,-45.6209,241.554,168.5502,-45.5447,235.049,168.5855,-45.5656,235.794,168.5005,-45.6421,242.151
168.5606,-45.6142,239.285,168.5005,-45.6421,242.151,168.5855,-45.5656,235.794,168.6203,-45.5861,236.488,168.5360,-45.6630,242.705
168.5954,-45.6348,239.888,168.5360,-45.6630,242.705,168.6203,-45.5861,236.488,168.6546,-45.6063,237.137,168.5708,-45.6836,243.221
168.6297,-45.6550,240.452,168.5708,-45.6836,243.221,168.6546,-45.6063,237.137,168.6884,-45.6262,237.746,168.6052,-45.7038,243.704
168.6635,-45.6749,240.981,168.6052,-45.7038,243.704,168.6884,-45.6262,237.746,168.7217,-45.6459,238.318,168.6390,-45.7237,244.158
168.6969,-45.6945,241.480,168.6390,-45.7237,244.158,168.7217,-45.6459,238.318,168.7545,-45.6652,238.859,168.6723,-45.7433,244.585
168.7297,-45.7138,241.951,168.6723,-45.7433,244.585,168.7545,-45.6652,238.859,168.7869,-45.6843,239.370,168.7051,-45.7626,244.989
168.7621,-45.7329,242.397,168.7051,-45.7626,244.989,168.7869,-45.6843,239.370,168.8189,-45.7031,239.856,168.7374,-45.7816,245.373
168.7940,-45.7517,242.821,168.7374,-45.7816,245.373,168.8189,-45.7031,239.856,168.8504,-45.7216,240.317,168.7693,-45.8003,245.737
168.8255,-45.7702,243.224,168.7693,-45.8003,245.737,168.8504,-45.7216,240.317,168.8815,-45.7399,240.757,168.8008,-45.8188,246.083
168.8566,-45.7884,243.608,168.8008,-45.8188,246.083,168.8815,-45.7399,240.757,168.9123,-45.7580,241.177,168.8318,-45.8370,246.415
168.8873,-45.8065,243.975,168.8318,-45.8370,246.415,168.9123,-45.7580,241.177,168.9426,-45.7758,241.578,168.8624,-45.8550,246.731
168.9176,-45.8242,244.326,168.8624,-45.8550,246.731,168.9426,-45.7758,241.578,168.9726,-45.7934,241.962,168.8927,-45.8727,247.034
168.9475,-45.8418,244.663,168.8927,-45.8727,247.034,168.9726,-45.7934,241.962,169.0023,-45.8108,242.331,168.9225,-45.8902,247.325
168.9771,-45.8591,244.986,168.9225,-45.8902,247.325,169.0023,-45.8108,242.331,169.0315,-45.8280,242.685,168.9520,-45.9075,247.604
167.1806,-44.6399,18.808,167.0977,-44.6514,18.206,167.1758,-44.5721,17.151,167.2613,-44.6276,19.748,167.1876,-44.7087,20.125
167.2558,-44.6916,21.234,167.1876,-44.7087,20.125,167.2613,-44.6276,19.748,167.3243,-44.6743,22.721,167.2498,-44.7558,22.341
167.3113,-44.7347,24.599,167.2498,-44.7558,22.341,167.3243,-44.6743,22.721,167.3760,-44.7142,27.321,167.2952,-44.7945,26.013
167.3595,-44.7710,30.272,167.2952,-44.7945,26.013,167.3760,-44.7142,27.321,167.4249,-44.7479,34.582,167.3418,-44.8273,33.169
167.4040,-44.8008,38.362,167.3418,-44.8273,33.169,167.4249,-44.7479,34.582,167.4675,-44.7752,43.503,167.3818,-44.8529,42.192
167.4424,-44.8250,47.668,167.3818,-44.8529,42.192,167.4675,-44.7752,43.503,167.5044,-44.7980,53.107,167.4156,-44.8737,51.871
167.4758,-44.8454,57.466,167.4156,-44.8737,51.871,167.5044,-44.7980,53.107,167.5374,-44.8181,63.045,167.4455,-44.8919,61.843
167.5060,-44.8638,67.529,167.4455,-44.8919,61.843,167.5374,-44.8181,63.045,167.5681,-44.8366,73.209,167.4731,-44.9085,72.019
167.5346,-44.8809,77.800,167.4731,-44.9085,72.019,167.5681,-44.8366,73.209,167.5977,-44.8543,83.569,167.4994,-44.9242,82.404
167.5626,-44.8976,88.280,167.4994,-44.9242,82.404,167.5977,-44.8543,83.569,167.6276,-44.8720,94.122,167.5256,-44.9398,93.024
167.5912,-44.9144,98.970,167.5256,-44.9398,93.024,167.6276,-44.8720,94.122,167.6587,-44.8903,104.839,167.5527,-44.9557,103.895
167.6213,-44.9321,109.820,167.5527,-44.9557,103.895,167.6587,-44.8903,104.839,167.6921,-44.9098,115.609,167.5816,-44.9727,114.938
167.6536,-44.9511,120.706,167.5816,-44.9727,114.938,167.6921,-44.9098,115.609,167.7279,-44.9308,126.266,167.6130,-44.9910,126.011
167.6885,-44.9715,131.481,167.6130,-44.9910,126.011,167.7279,-44.9308,126.266,167.7660,-44.9531,136.701,167.6473,-45.0110,136.944
167.7259,-44.9933,142.056,167.6473,-45.0110,136.944,167.7660,-44.9531,136.701,167.8059,-44.9766,146.934,167.6844,-45.0326,147.646
167.7654,-45.0165,152.434,167.6844,-45.0326,147.646,167.8059,-44.9766,146.934,167.8472,-45.0010,157.035,167.7242,-45.0559,158.120
167.8067,-45.0408,162.649,167.7242,-45.0559,158.120,167.8472,-45.0010,157.035,167.8894,-45.0259,167.041,167.7661,-45.0804,168.397
167.8494,-45.0659,172.667,167.7661,-45.0804,168.397,167.8894,-45.0259,167.041,167.9323,-45.0513,176.724,167.8098,-45.1060,178.507
167.8930,-45.0917,182.091,167.8098,-45.1060,178.507,167.9323,-45.0513,176.724,167.9754,-45.0768,184.664,167.8546,-45.1324,188.471
167.9371,-45.1177,190.374,167.8546,-45.1324,188.471,167.9754,-45.0768,184.664,168.0184,-45.1024,190.991,167.8999,-45.1592,197.368
167.9812,-45.1439,197.179,167.8999,-45.1592,197.368,168.0184,-45.1024,190.991,168.0612,-45.1278,196.301,167.9452,-45.1861,204.057
168.0250,-45.1699,202.611,167.9452,-45.1861,204.057,168.0612,-45.1278,196.301,168.1037,-45.1530,200.800,167.9901,-45.2127,209.285
168.0685,-45.1957,207.043,167.9901,-45.2127,209.285,168.1037,-45.1530,200.800,168.1457,-45.1780,204.645,168.0344,-45.2391,213.440
168.1114,-45.2212,210.721,168.0344,-45.2391,213.440,168.1457,-45.1780,204.645,168.1872,-45.2027,207.962,168.0782,-45.2651,216.836
168.1537,-45.2464,213.830,168.0782,-45.2651,216.836,168.1872,-45.2027,207.962,168.2282,-45.2270,210.847,168.1213,-45.2907,219.674
168.1954,-45.2711,216.497,168.1213,-45.2907,219.674,168.2282,-45.2270,210.847,168.2686,-45.2510,213.379,168.1636,-45.3158,222.086
168.2365,-45.2955,218.811,168.1636,-45.3158,222.086,168.2686,-45.2510,213.379,168.3085,-45.2747,215.617,168.2053,-45.3405,224.163
168.2770,-45.3195,220.841,168.2053,-45.3405,224.163,168.3085,-45.2747,215.617,168.3478,-45.2980,217.610,168.2462,-45.3648,225.974
168.3168,-45.3431,222.637,168.2462,-45.3648,225.974,168.3478,-45.2980,217.610,168.3866,-45.3210,219.396,168.2865,-45.3887,227.567
168.3560,-45.3664,224.238,168.2865,-45.3887,227.567,168.3866,-45.3210,219.396,168.4248,-45.3436,221.008,168.3261,-45.4122,228.982
168.3946,-45.3892,225.677,168.3261,-45.4122,228.982,168.4248,-45.3436,221.008,168.4624,-45.3659,222.470,168.3650,-45.4352,230.248
168.4325,-45.4117,226.978,168.3650,-45.4352,230.248,168.4624,-45.3659,222.470,168.4995,-45.3879,223.803,168.4032,-45.4578,231.391
168.4699,-45.4339,228.162,168.4032,-45.4578,231.391,168.4995,-45.3879,223.803,168.5360,-45.4095,225.026,168.4409,-45.4801,232.428
168.5067,-45.4556,229.245,168.4409,-45.4801,232.428,168.5360,-45.4095,225.026,168.5721,-45.4309,226.151,168.4779,-45.5020,233.376
168.5430,-45.4771,230.241,168.4779,-45.5020,233.376,168.5721,-45.4309,226.151,168.6076,-45.4519,227.192,168.5143,-45.5235,234.246
168.5787,-45.4982,231.162,168.5143,-45.5235,234.246,168.6076,-45.4519,227.192,168.6426,-45.4726,228.159,168.5502,-45.5447,235.049
168.6139,-45.5190,232.016,168.5502,-45.5447,235.049,168.6426,-45.4726,228.159,168.6771,-45.4930,229.060,168.5855,-45.5656,235.794
168.6485,-45.5394,232.811,168.5855,-45.5656,235.794,168.6771,-45.4930,229.060,168.7112,-45.5131,229.903,168.6203,-45.5861,236.488
168.6827,-45.5596,233.555,168.6203,-45.5861,236.488,168.7112,-45.5131,229.903,168.7448,-45.5329,230.693,168.6546,-45.6063,237.137
168.7164,-45.5795,234.253,168.6546,-45.6063,237.137,168.7448,-45.5329,230.693,168.7780,-45.5525,231.437,168.6884,-45.6262,237.746
168.7497,-45.5991,234.910,168.6884,-45.6262,237.746,168.7780,-45.5525,231.437,168.8107,-45.5718,232.138,168.7217,-45.6459,238.318
168.7825,-45.6184,235.529,168.7217,-45.6459,238.318,168.8107,-45.5718,232.138,168.8430,-45.5909,232.801,168.7545,-45.6652,238.859
168.8149,-45.6375,236.115,168.7545,-45.6652,238.859,168.8430,-45.5909,232.801,168.8750,-45.6097,233.430,168.7869,-45.6843,239.370
168.8468,-45.6563,236.671,168.7869,-45.6843,239.370,168.8750,-45.6097,233.430,168.9065,-45.6282,234.027,168.8189,-45.7031,239.856
168.8783,-45.6749,237.199,168.8189,-45.7031,239.856,168.9065,-45.6282,234.027,168.9376,-45.6466,234.595,168.8504,-45.7216,240.317
168.9095,-45.6932,237.702,168.8504,-45.7216,240.317,168.9376,-45.6466,234.595,168.9684,-45.6647,235.137,168.8815,-45.7399,240.757
168.9402,-45.7113,238.181,168.8815,-45.7399,240.757,168.9684,-45.6647,235.137,168.9988,-45.6826,235.654,168.9123,-45.7580,241.177
168.9706,-45.7292,238.639,168.9123,-45.7580,241.177,168.9988,-45.6826,235.654,169.0288,-45.7002,236.149,168.9426,-45.7758,241.578
169.0006,-45.7468,239.078,168.9426,-45.7758,241.578,169.0288,-45.7002,236.149,169.0585,-45.7177,236.623,168.9726,-45.7934,241.962
169.0303,-45.7642,239.499,168.9726,-45.7934,241.962,169.0585,-45.7177,236.623,169.0879,-45.7350,237.078,169.0023,-45.8108,242.331
169.0596,-45.7814,239.902,169.0023,-45.8108,242.331,169.0879,-45.7350,237.078,169.1169,-45.7520,237.515,169.0315,-45.8280,242.685
167.3272,-44.6088,21.030,167.2613,-44.6276,19.748,167.3282,-44.5432,18.803,167.3949,-44.5902,22.849,167.3243,-44.6743,22.721
167.3871,-44.6525,25.306,167.3243,-44.6743,22.721,167.3949,-44.5902,22.849,167.4532,-44.6314,28.332,167.3760,-44.7142,27.321
167.4400,-44.6901,31.458,167.3760,-44.7142,27.321,167.4532,-44.6314,28.332,167.5060,-44.6669,35.597,167.4249,-44.7479,34.582
167.4879,-44.7218,39.472,167.4249,-44.7479,34.582,167.5060,-44.6669,35.597,167.5530,-44.6970,44.207,167.4675,-44.7752,43.503
167.5299,-44.7483,48.591,167.4675,-44.7752,43.503,167.5530,-44.6970,44.207,167.5946,-44.7229,53.548,167.5044,-44.7980,53.107
167.5672,-44.7712,58.256,167.5044,-44.7980,53.107,167.5946,-44.7229,53.548,167.6325,-44.7460,63.324,167.5374,-44.8181,63.045
167.6015,-44.7920,68.237,167.5374,-44.8181,63.045,167.6325,-44.7460,63.324,167.6681,-44.7675,73.371,167.5681,-44.8366,73.209
167.6342,-44.8116,78.440,167.5681,-44.8366,73.209,167.6681,-44.7675,73.371,167.7029,-44.7883,83.610,167.5977,-44.8543,83.569
167.6666,-44.8309,88.819,167.5977,-44.8543,83.569,167.7029,-44.7883,83.610,167.7382,-44.8092,93.976,167.6276,-44.8720,94.122
167.6998,-44.8506,99.323,167.6276,-44.8720,94.122,167.7382,-44.8092,93.976,167.7747,-44.8307,104.353,167.6587,-44.8903,104.839
167.7345,-44.8710,109.850,167.6587,-44.8903,104.839,167.7747,-44.8307,104.353,167.8125,-44.8531,114.599,167.6921,-44.9098,115.609
167.7709,-44.8924,120.297,167.6921,-44.9098,115.609,167.8125,-44.8531,114.599,167.8511,-44.8760,124.715,167.7279,-44.9308,126.266
167.8089,-44.9148,130.621,167.7279,-44.9308,126.266,167.8511,-44.8760,124.715,167.8905,-44.8993,134.800,167.7660,-44.9531,136.701
167.8482,-44.9380,140.830,167.7660,-44.9531,136.701,167.8905,-44.8993,134.800,167.9305,-44.9230,144.883,167.8059,-44.9766,146.934
167.8886,-44.9619,150.927,167.8059,-44.9766,146.934,167.9305,-44.9230,144.883,167.9710,-44.9470,154.857,167.8472,-45.0010,157.035
167.9299,-44.9863,160.742,167.8472,-45.0010,157.035,167.9710,-44.9470,154.857,168.0119,-44.9713,164.036,167.8894,-45.0259,167.041
167.9716,-45.0110,169.824,167.8894,-45.0259,167.041,168.0119,-44.9713,164.036,168.0530,-44.9957,171.496,167.9323,-45.0513,176.724
168.0137,-45.0360,177.667,167.9323,-45.0513,176.724,168.0530,-44.9957,171.496,168.0940,-45.0201,177.784,167.9754,-45.0768,184.664
168.0557,-45.0609,184.167,167.9754,-45.0768,184.664,168.0940,-45.0201,177.784,168.1349,-45.0444,183.231,168.0184,-45.1024,190.991
168.0976,-45.0858,189.628,168.0184,-45.1024,190.991,168.1349,-45.0444,183.231,168.1757,-45.0686,187.991,168.0612,-45.1278,196.301
168.1392,-45.1105,194.317,168.0612,-45.1278,196.301,168.1757,-45.0686,187.991,168.2161,-45.0926,192.175,168.1037,-45.1530,200.800
168.1804,-45.1350,198.373,168.1037,-45.1530,200.800,168.2161,-45.0926,192.175,168.2562,-45.1165,195.871,168.1457,-45.1780,204.645
168.2212,-45.1593,201.908,168.1457,-45.1780,204.645,168.2562,-45.1165,195.871,168.2959,-45.1401,199.152,168.1872,-45.2027,207.962
168.2616,-45.1833,205.010,168.1872,-45.2027,207.962,168.2959,-45.1401,199.152,168.3352,-45.1634,202.080,168.2282,-45.2270,210.847
168.3015,-45.2070,207.753,168.2282,-45.2270,210.847,168.3352,-45.1634,202.080,168.3740,-45.1865,204.705,168.2686,-45.2510,213.379
168.3409,-45.2304,210.193,168.2686,-45.2510,213.379,168.3740,-45.1865,204.705,168.4124,-45.2092,207.071,168.3085,-45.2747,215.617
168.3798,-45.2534,212.378,168.3085,-45.2747,215.617,168.4124,-45.2092,207.071,168.4503,-45.2317,209.214,168.3478,-45.2980,217.610
168.4181,-45.2762,214.346,168.3478,-45.2980,217.610,168.4503,-45.2317,209.214,168.4877,-45.2540,211.163,168.3866,-45.3210,219.396
168.4559,-45.2986,216.127,168.3866,-45.3210,219.396,168.4877,-45.2540,211.163,168.5247,-45.2759,212.943,168.4248,-45.3436,221.008
168.4933,-45.3208,217.749,168.4248,-45.3436,221.008,168.5247,-45.2759,212.943,168.5612,-45.2975,214.577,168.4624,-45.3659,222.470
168.5301,-45.3426,219.233,168.4624,-45.3659,222.470,168.5612,-45.2975,214.577,168.5972,-45.3189,216.082,168.4995,-45.3879,223.803
168.5664,-45.3641,220.596,168.4995,-45.3879,223.803,168.5972,-45.3189,216.082,168.6328,-45.3400,217.474,168.5360,-45.4095,225.026
168.6022,-45.3853,221.854,168.5360,-45.4095,225.026,168.6328,-45.3400,217.474,168.6679,-45.3608,218.765,168.5721,-45.4309,226.151
168.6375,-45.4062,223.019,168.5721,-45.4309,226.151,168.6679,-45.3608,218.765,168.7026,-45.3813,219.967,168.6076,-45.4519,227.192
168.6724,-45.4268,224.102,168.6076,-45.4519,227.192,168.7026,-45.3813,219.967,168.7369,-45.4016,221.090,168.6426,-45.4726,228.159
168.7068,-45.4472,225.113,168.6426,-45.4726,228.159,168.7369,-45.4016,221.090,168.7707,-45.4216,222.141,168.6771,-45.4930,229.060
168.7408,-45.4672,226.058,168.6771,-45.4930,229.060,168.7707,-45.4216,222.141,168.8041,-45.4413,223.129,168.7112,-45.5131,229.903
168.7743,-45.4870,226.946,168.7112,-45.5131,229.903,168.8041,-45.4413,223.129,168.8371,-45.4608,224.059,168.7448,-45.5329,230.693
168.8074,-45.5066,227.781,168.7448,-45.5329,230.693,168.8371,-45.4608,224.059,168.8697,-45.4801,224.936,168.7780,-45.5525,231.437
168.8401,-45.5259,228.569,168.7780,-45.5525,231.437,168.8697,-45.4801,224.936,168.9019,-45.4991,225.766,168.8107,-45.5718,232.138
168.8724,-45.5449,229.314,168.8107,-45.5718,232.138,168.9019,-45.4991,225.766,168.9338,-45.5179,226.553,168.8430,-45.5909,232.801
168.9043,-45.5637,230.021,168.8430,-45.5909,232.801,168.9338,-45.5179,226.553,168.9652,-45.5365,227.300,168.8750,-45.6097,233.430
168.9358,-45.5823,230.692,168.8750,-45.6097,233.430,168.9652,-45.5365,227.300,168.9963,-45.5548,228.011,168.9065,-45.6282,234.027
168.9669,-45.6006,231.330,168.9065,-45.6282,234.027,168.9963,-45.5548,228.011,169.0271,-45.5729,228.688,168.9376,-45.6466,234.595
168.9976,-45.6188,231.939,168.9376,-45.6466,234.595,169.0271,-45.5729,228.688,169.0575,-45.5909,229.335,168.9684,-45.6647,235.137
169.0281,-45.6367,232.520,168.9684,-45.6647,235.137,169.0575,-45.5909,229.335,169.0876,-45.6086,229.953,168.9988,-45.6826,235.654
169.0581,-45.6544,233.075,168.9988,-45.6826,235.654,169.0876,-45.6086,229.953,169.1173,-45.6261,230.544,169.0288,-45.7002,236.149
169.0879,-45.6719,233.607,169.0288,-45.7002,236.149,169.1173,-45.6261,230.544,169.1468,-45.6434,231.112,169.0585,-45.7177,236.623
169.1173,-45.6891,234.117,169.0585,-45.7177,236.623,169.1468,-45.6434,231.112,169.1759,-45.6605,231.656,169.0879,-45.7350,237.078
169.1463,-45.7062,234.607,169.0879,-45.7350,237.078,169.1759,-45.6605,231.656,169.2047,-45.6775,232.179,169.1169,-45.7520,237.515
167.3961,-44.5243,20.264,167.3282,-44.5432,18.803,167.3956,-44.4583,17.214,167.4658,-44.5054,22.192,167.3949,-44.5902,22.849
167.4607,-44.5687,25.412,167.3949,-44.5902,22.849,167.4658,-44.5054,22.192,167.5290,-44.5478,28.274,167.4532,-44.6314,28.332
167.5186,-44.6079,31.938,167.4532,-44.6314,28.332,167.5290,-44.5478,28.274,167.5861,-44.5853,35.550,167.5060,-44.6669,35.597
167.5707,-44.6419,39.800,167.5060,-44.6669,35.597,167.5861,-44.5853,35.550,167.6377,-44.6182,43.845,167.5530,-44.6970,44.207
167.6175,-44.6713,48.618,167.5530,-44.6970,44.207,167.6377,-44.6182,43.845,167.6845,-44.6473,52.870,167.5946,-44.7229,53.548
167.6599,-44.6975,58.028,167.5946,-44.7229,53.548,167.6845,-44.6473,52.870,167.7278,-44.6739,62.370,167.6325,-44.7460,63.324
167.6994,-44.7215,67.805,167.6325,-44.7460,63.324,167.7278,-44.6739,62.370,167.7691,-44.6988,72.155,167.6681,-44.7675,73.371
167.7374,-44.7444,77.812,167.6681,-44.7675,73.371,167.7691,-44.6988,72.155,167.8094,-44.7230,82.113,167.7029,-44.7883,83.610
167.7750,-44.7668,87.949,167.7029,-44.7883,83.610,167.8094,-44.7230,82.113,167.8493,-44.7468,92.098,167.7382,-44.8092,93.976
167.8128,-44.7893,98.117,167.7382,-44.8092,93.976,167.8493,-44.7468,92.098,167.8889,-44.7705,102.043,167.7747,-44.8307,104.353
167.8511,-44.8121,108.255,167.7747,-44.8307,104.353,167.8889,-44.7705,102.043,167.9282,-44.7940,112.026,167.8125,-44.8531,114.599
167.8898,-44.8351,118.358,167.8125,-44.8531,114.599,167.9282,-44.7940,112.026,167.9673,-44.8173,122.091,167.8511,-44.8760,124.715
167.9289,-44.8583,128.449,167.8511,-44.8760,124.715,167.9673,-44.8173,122.091,168.0067,-44.8407,132.188,167.8905,-44.8993,134.800
167.9685,-44.8818,138.482,167.8905,-44.8993,134.800,168.0067,-44.8407,132.188,168.0463,-44.8643,142.057,167.9305,-44.9230,144.883
168.0085,-44.9056,148.161,167.9305,-44.9230,144.883,168.0463,-44.8643,142.057,168.0860,-44.8879,150.845,167.9710,-44.9470,154.857
168.0487,-44.9295,156.983,167.9710,-44.9470,154.857,168.0860,-44.8879,150.845,168.1259,-44.9116,158.193,168.0119,-44.9713,164.036
168.0891,-44.9535,164.571,168.0119,-44.9713,164.036,168.1259,-44.9116,158.193,168.1657,-44.9353,164.558,168.0530,-44.9957,171.496
168.1295,-44.9775,171.004,168.0530,-44.9957,171.496,168.1657,-44.9353,164.558,168.2054,-44.9589,170.176,168.0940,-45.0201,177.784
