lon,lat,dep,rate
166.1236,-46.5976,54.383,0.0010405827
166.1902,-46.6391,61.607,0.0010405827
166.2516,-46.6769,69.668,0.0010405827
166.3082,-46.7112,78.407,0.0010405827
166.3606,-46.7425,87.658,0.0010405827
166.4096,-46.7715,97.346,0.0010405827
166.4569,-46.7990,107.412,0.0010405827
166.5036,-46.8259,117.660,0.0010405827
166.5501,-46.8527,127.936,0.0010405827
166.5962,-46.8793,138.230,0.0010405827
166.6419,-46.9056,148.530,0.0010405827
165.4958,-46.0853,20.933,0.0010405827
165.5972,-46.1455,23.433,0.0010405827
165.6923,-46.2034,26.183,0.0010405827
165.7853,-46.2600,29.572,0.0010405827
165.8762,-46.3154,33.601,0.0010405827
165.9636,-46.3688,38.243,0.0010405827
166.0460,-46.4196,43.508,0.0010405827
166.1224,-46.4673,49.468,0.0010405827
166.1931,-46.5114,56.213,0.0010405827
166.2585,-46.5519,63.768,0.0010405827
166.3191,-46.5889,72.051,0.0010405827
166.3751,-46.6227,80.920,0.0010405827
166.4270,-46.6537,90.237,0.0010405827
166.4760,-46.6826,99.970,0.0010405827
166.5237,-46.7103,110.042,0.0010405827
166.5709,-46.7375,120.238,0.0010405827
166.6176,-46.7645,130.447,0.0010405827
166.6639,-46.7912,140.686,0.0010405827
165.5797,-46.0068,20.198,0.0010405827
165.6815,-46.0670,22.845,0.0010405827
165.7751,-46.1243,25.703,0.0010405827
165.8649,-46.1797,29.237,0.0010405827
165.9523,-46.2335,33.554,0.0010405827
166.0366,-46.2854,38.618,0.0010405827
166.1165,-46.3347,44.369,0.0010405827
166.1913,-46.3809,50.800,0.0010405827
166.2608,-46.4239,57.943,0.0010405827
166.3254,-46.4636,65.786,0.0010405827
166.3855,-46.5001,74.245,0.0010405827
166.4412,-46.5336,83.203,0.0010405827
166.4933,-46.5647,92.556,0.0010405827
166.5428,-46.5938,102.292,0.0010405827
166.5910,-46.6219,112.315,0.0010405827
166.6385,-46.6494,122.431,0.0010405827
166.6853,-46.6765,132.574,0.0010405827
